ID,material,sp_group_symbol,sp_group_number,nelements,z_max,a,b,c,alpha,beta,gamma,Nsites,hform,magnetization,stability-class,magnetic-class
mp-1100149,CsRbMg6,Amm2,38,3,55,6.37134,16.723578,5.549269,90.0,90.0,90.0,16,275.3544993211207,7.843919218116902e-05,0,0
mp-755167,InCoO3,Pnma,62,3,49,5.124142,5.313833,7.435169,90.0,90.0,90.0,20,-1540.3801382499994,1.119777193041204e-06,1,0
mp-849059,NiS2,Pnnm,58,2,28,3.56422082,4.61226221,5.70340001,90.0,90.0,90.0,6,-570.9002220833336,2.453100901119332e-07,1,0
mp-640381,YbCuS2,P2_12_12_1,19,3,70,3.924694,6.207608,13.996848,90.0,90.0,90.0,16,-1299.1995246875,2.805357440863016e-05,1,0
mp-1216264,VRu3,P-6m2,187,2,44,2.72581968,2.7258196800000003,8.652211,90.0,90.0,120.0,4,-14.6370825000001,3.0755857703917946e-05,1,0
mp-974517,NdErMg2,Fm-3m,225,3,68,7.64869486,7.64869486,7.64869486,90.0,90.0,90.0,16,-89.40929687499991,5.864106170070827e-07,1,0
mp-2649,Zr5Sb3,P6_3/mcm,193,2,51,8.49546335,8.49546335,5.78132546,90.0,90.0,120.0,16,-738.783664375001,0.0056561565216446,1,0
mp-1217074,Ti2HC,R-3m,166,3,22,3.09655949,3.09655949,14.38464093,90.0,90.0,120.0,12,-722.3086547916662,2.1598876849469379e-07,1,0
mp-21436,GdCuSn,P6_3mc,186,3,64,4.53088987,4.53088987,7.41590139,90.0,90.0,120.0,6,-596.5893966666656,7.053770732889908e-08,1,0
mp-1042288,MgW2O7,P2_1,4,3,74,6.376919,6.622954,8.43116639,90.0,106.91692898,90.0,20,-2169.3148531250004,3.1202877056357526e-06,1,0
mp-1097477,ScGePd2,Immm,71,3,46,9.36048,11.203916,16.046182,90.0,90.0,90.0,8,1472.8457575,0.0019805233800201,0,0
NOVA-1223,Fe12Ta2,P-1,2,2,73,4.80418,4.8084,7.60944,79.64557,86.29621999999999,84.59853,14,-48.9795,0.149,1,1
mp-867853,SmCdAg2,Fm-3m,225,3,62,7.02610762,7.02610762,7.02610762,90.0,90.0,90.0,16,-288.6161970833334,1.406939520510445e-07,1,0
mp-388,ErPb3,Pm-3m,221,2,82,4.83720705,4.83720705,4.83720705,90.0,90.0,90.0,4,-238.68868749999984,6.741251135679716e-07,1,0
mp-865731,Li2HgPd,Fm-3m,225,3,80,6.18356313,6.18356313,6.18356313,90.0,90.0,90.0,16,-421.9287629166661,4.0433514800053867e-07,1,0
mp-614185,Pb(SN)2,P2_12_12_1,19,3,82,4.464589,7.835253,12.570814,90.0,90.0,90.0,20,125.74273775,4.208604499370075e-06,0,0
mp-1184488,In3Bi,Pm-3m,221,2,83,4.8507611,4.8507611,4.8507611,90.0,90.0,90.0,4,25.9186324999998,2.102720666976475e-08,0,0
mp-1077954,Ce(ZnAu2)2,I4/mmm,139,3,79,7.01061146,7.01061146,5.34543238,90.0,90.0,90.0,14,-489.34216785714256,0.0073456589821933,1,0
mp-9159,Li4NpO5,I4/m,87,3,93,6.63708247,6.63708247,4.39815641,90.0,90.0,90.0,20,-2782.646113583334,0.0103229785809807,1,1
mp-12325,CsYbSe2,P6_3/mmc,194,3,70,4.41606797,4.41606797,16.399759,90.0,90.0,120.0,8,-1498.6177706546332,9.282808143916116e-06,1,0
mp-1215450,ZnGeAs2,R3m,160,3,33,4.07007821,4.07007821,19.77354783,90.0,90.0,120.0,12,-107.6474362500001,4.431130308107629e-07,1,0
mp-1246309,BiTeN,P4/nmm,129,3,83,4.072975,4.072975,9.925878,90.0,90.0,90.0,6,154.3995777777785,1.7314294317148623e-06,0,0
mp-1227176,CaEuS2,P4/mmm,123,3,63,4.10394627,4.10394627,5.81581774,90.0,90.0,90.0,4,-2387.849319062501,0.0714678475651678,1,1
mp-976060,Li3C,Fm-3m,225,2,6,5.27989,5.27989,5.27989,90.0,90.0,90.0,16,475.1591081249997,0.0001364370557091,0,0
mp-1247539,MoSeN,P4/nmm,129,3,42,3.424613,3.424613,8.547188,90.0,90.0,90.0,6,-365.3549974479174,0.0083393285108964,1,0
mp-676020,BaCO3,C2/m,12,3,56,7.524162,5.369176,9.06145981,90.0,113.82360576,90.0,20,-2650.240159750001,1.6543326024354117e-06,1,0
mp-1173590,Nb2Se3,Pm,6,2,41,7.16134887,3.349215,9.16454708,90.0,102.55600087000002,90.0,10,-863.2113284062498,2.4946665639978583e-05,1,0
mp-510657,VCu3O4,I-42m,121,3,29,4.591214,4.591214,9.037554,90.0,90.0,90.0,16,-1317.033293124999,2.414637017932112e-08,1,0
mp-978855,Sn3B,Pm-3m,221,2,50,4.528904,4.528904,4.528904,90.0,90.0,90.0,4,931.0438489583332,0.0001048483924344,0,0
mp-1079703,SmSb2Au,P4/nmm,129,3,79,4.423053,4.423053,10.280457,90.0,90.0,90.0,8,-784.4288874999999,1.6905273810636017e-08,1,0
mp-1224274,HfTiC2,R-3m,166,3,72,3.19375389,3.19375389,15.47996099,90.0,90.0,120.0,12,-828.5435320833336,4.8265916610211386e-08,1,0
mp-1039088,CeMg5,Cm,8,2,58,12.88633,3.135016,7.720659440000001,90.0,104.54020223,90.0,12,54.4448558333335,0.0092769019943313,0,1
mp-1401956,Ba2Ni3O8,P4/mmm,123,3,56,3.904312,3.904312,11.849712,90.0,90.0,90.0,13,-1256.4094715384613,0.0369440635207247,1,1
mp-1078010,YIn5Co,P4/mmm,123,3,49,4.517833,4.517833,7.405159,90.0,90.0,90.0,7,-226.2677659523808,3.043428456843603e-08,1,0
mp-1026704,Mg14CdSi,P-6m2,187,3,48,6.27168783,6.271687830000001,10.34358105,90.0,90.0,120.0,16,5.7993825000002,4.8815533306339847e-08,0,0
mp-1096315,Ti2FeCo,Immm,71,3,27,7.915078,12.313166,16.935706,90.0,90.0,90.0,8,3038.038404583333,4.559696902403077e-07,0,0
mp-22653,Eu(SiAg)2,I4/mmm,139,3,63,4.29258508,4.29258508,10.55573365,90.0,90.0,90.0,10,-327.74803066666743,0.0702062302262241,1,1
mp-19407,MnWO4,P2/c,13,3,74,4.7824613,5.75089782,5.00177661,90.0,91.07424021,90.0,12,-2217.417668821838,0.0727051076295783,1,1
mp-1221325,Na2PtO3,Immm,71,3,78,3.185784,4.456062,9.884968,90.0,90.0,90.0,12,-1358.831701558908,0.0027914768797875,1,0
mp-569776,TaNi3,P2_1/m,11,2,73,4.50048397,5.0775531,8.564185050000003,90.0,100.87707586,90.0,16,-358.4423374999996,1.1171349929442329e-06,1,0
mp-1410541,Li2FeF5,P1,1,3,26,5.271958,5.71172921,7.01451469,106.65678388,93.29301517,114.36611512,16,-2547.498368645834,0.0063220123584322,1,0
mp-1013707,Ba3PN,Pm-3m,221,3,56,6.06005,6.06005,6.06005,90.0,90.0,90.0,5,256.514134333333,9.31024540993359e-07,0,0
mp-1017159,RbMg6C,Amm2,38,3,37,8.311256,14.580709,3.283259,90.0,90.0,90.0,16,366.8941493749997,0.0007184336864904,0,0
mp-1184686,Ho2ZnRh,Fm-3m,225,3,67,6.89770016,6.89770016,6.89770016,90.0,90.0,90.0,16,-619.8903700000003,6.21608911370319e-08,1,0
mp-862666,DyGaRh2,Fm-3m,225,3,66,6.40189234,6.40189234,6.40189234,90.0,90.0,90.0,16,-817.6784718749994,3.963768117968505e-08,1,0
mp-1104772,Yb(MnGe)6,P6/mmm,191,3,70,5.18656605,5.18656605,8.131878,90.0,90.0,120.0,13,-284.12495058355404,0.060808413613707,1,1
mp-1225549,LaAl2Cu3,Cmmm,65,3,57,5.36635094,9.01229368,4.16339988,90.0,90.0,90.0,12,-384.8799575000002,9.93270333297965e-10,1,0
mp-1078842,GdHg3,P6_3/mmc,194,2,80,6.66412752,6.664127520000001,4.98890687,90.0,90.0,120.0,8,-373.6698974999997,0.0780375952185397,1,1
mp-1025098,ThSiPt,I4_1md,109,3,90,4.1695567,4.1695567,14.73692616,90.0,90.0,90.0,12,-1176.3489016666665,4.6837600335887825e-09,1,0
mp-1028215,Mg14TiAl,P-6m2,187,3,22,6.31438495,6.31438495,10.2315155,90.0,90.0,120.0,16,44.6278441666665,0.00517466164676,0,0
mp-1003483,CaMn4O8,P-1,2,3,25,5.834888,5.8767816,5.97294481,89.40058939999999,117.56778452,106.00198243,13,-2165.24001397878,0.0809868098189176,1,1
MMD-2916,Mn2CrSe3,Immm,71,3,34,3.80541225,5.41529534,11.29344399,90.0,90.0,90.0,12,-321.0,0.113,1,1
mp-505249,Th(NiP)2,P4/nmm,129,3,90,4.07752222,4.07752222,8.93042657,90.0,90.0,90.0,10,-1024.0914963333323,2.4919357893062512e-08,1,0
mp-1086668,LaSn2Rh,Cmcm,63,3,57,4.54813513,18.75780919,4.60994242,90.0,90.0,90.0,16,-748.8066524999999,2.034131441529434e-09,1,0
mp-1094332,SrMg,Cm,8,2,38,14.01954,4.030596,8.324029819999998,90.0,106.44856926999998,90.0,12,91.2165283333334,7.53268489938492e-05,0,0
mp-631403,CdPOs2,F-43m,216,3,76,6.311696,6.311696,6.311696,90.0,90.0,90.0,16,876.4875641666663,3.740024103555925e-05,0,0
mp-1185303,LiGeO3,Pm-3m,221,3,32,3.727265,3.727265,3.727265,90.0,90.0,90.0,5,-1668.8415389166664,0.0012383083342661,1,0
mp-1186809,PuAl3,P6_3/mmc,194,2,94,6.21520026,6.2152002600000005,4.63705792,90.0,90.0,120.0,8,-287.1948475000003,0.0671905834610177,1,1
mp-1101263,TmInO3,Pnma,62,3,69,5.459972,5.787809,8.290247,90.0,90.0,90.0,20,-2959.317458583334,2.50016817983096e-07,1,0
mp-1348082,Ta(Mo2S5)2,P1,1,3,73,5.598499,6.63770046,8.55479236,100.56295858,109.0943641,98.06103582,15,499.5048439166661,0.0005673030865459,0,0
mp-1016319,Mg7Si,P-6m2,187,2,14,6.26313523,6.2631352300000005,4.999349,90.0,90.0,120.0,8,53.6547775000002,6.614058897501618e-06,0,0
mp-571382,Nd(CoAs)2,I4/mmm,139,3,60,4.04756492,4.04756492,10.08031589,90.0,90.0,90.0,10,-729.1686695000003,0.0230914951820132,1,1
mp-2710672,LiVF4,C2/m,12,3,23,5.01752125,5.191221429999999,5.199645749999999,76.90179281999998,89.64493928,88.86107531,12,-3178.792243888889,0.0303293025789476,1,1
mp-984765,Ba3Te,P6_3/mmc,194,2,56,7.98106392,7.98106392,6.237487,90.0,90.0,120.0,8,-648.5357441666664,0.0002485797521288,1,0
mp-1184256,Fe3Se,Pm-3m,221,2,34,3.589608,3.589608,3.589608,90.0,90.0,90.0,4,183.9706369140632,0.1688675008827761,0,1
mp-1225315,Dy2AlCo3,R-3m,166,3,66,5.34765199,5.34765199,11.59287902,90.0,90.0,120.0,18,-308.8973424999999,2.0678490912633165e-06,1,0
mp-28260,WBr4O,I4,79,3,74,9.829232,9.829232,3.911606,90.0,90.0,90.0,12,-1110.7465731249997,1.058438712830692e-09,1,0
mp-1096017,NaHg2Sb,Immm,71,3,80,12.08824,12.31027,17.387508,90.0,90.0,90.0,8,525.198753362069,0.0015459390425278,0,0
mp-22349,Sm(FeGe)2,I4/mmm,139,3,62,3.96920204,3.96920204,10.90437536,90.0,90.0,90.0,10,-448.18918699999983,0.0618239871752625,1,1
mp-1096210,NaYPb2,Immm,71,3,82,12.20446558,13.17961364,18.52133181,90.0,90.0,90.0,8,1448.6378991954025,0.0035258441001518,0,0
mp-9084,CsGdS2,R-3m,166,3,64,4.1349657,4.1349657,24.21160109,90.0,90.0,120.0,12,-2069.55951104526,0.0585762114848038,1,1
mp-972422,U3Ge,Pm-3m,221,2,92,4.28812556,4.28812556,4.28812556,90.0,90.0,90.0,4,-162.5740937500008,0.026301489706747,1,1
mp-1187917,Yb2TlHg,Fm-3m,225,3,81,7.44019548,7.44019548,7.44019548,90.0,90.0,90.0,16,-563.5269620833332,1.7093052272145488e-07,1,0
mp-10105,UTeAs,P4/nmm,129,3,92,4.11849751,4.11849751,9.13268911,90.0,90.0,90.0,6,-802.1710922222217,0.0311534391914666,1,1
mp-10867,PrPPd,P6_3/mmc,194,3,59,4.23590523,4.23590523,7.94618847,90.0,90.0,120.0,6,-1233.4064427777776,3.5553510021599645e-07,1,0
mp-1188871,Pr2Cu2O5,Pbam,55,3,59,3.886982,5.572677,10.349209,90.0,90.0,90.0,18,-2440.504073750001,0.0036241029186696,1,0
mp-756930,BaCaO2,Pnma,62,3,56,3.764124,6.32443,12.261734,90.0,90.0,90.0,16,-3011.345404375,1.712903126041167e-09,1,0
mp-569843,MnBr2,R-3m,166,2,35,3.87450047,3.87450047,19.80960943,90.0,90.0,120.0,9,-1222.876659310345,0.0582442925459772,1,1
mp-1186434,Pm2CdGa,Fm-3m,225,3,61,7.4798051,7.4798051,7.4798051,90.0,90.0,90.0,16,-437.2640131249996,5.687299666441889e-07,1,0
mp-7823,V2NiSe4,C2/m,12,3,34,12.956118,3.395504,6.19321991,90.0,116.76664345000002,90.0,14,-860.3962641964285,0.0042925671042126,1,0
mp-1221252,Na2TlHg,F-43m,216,3,81,7.34631396,7.34631396,7.34631396,90.0,90.0,90.0,16,-180.15059285919529,7.062355527598804e-09,1,0
mp-22309,CoSe2,Pa-3,205,2,34,5.88365134,5.88365134,5.88365134,90.0,90.0,90.0,12,-596.5356532291661,0.0196350154922474,1,1
mp-8925,TlAg3Te2,Cmmm,65,3,81,4.108992,16.585612,4.379414,90.0,90.0,90.0,12,-41.985527777778,2.358793159595247e-07,1,0
mp-1097299,Rb2NaHg,Immm,71,3,80,14.32604523,15.52872437,20.25163765,90.0,90.0,90.0,8,375.2524833620689,0.0004439228372074,0,0
mp-550679,Rb4CO4,I222,23,3,37,5.54902,6.44795,10.463138,90.0,90.0,90.0,18,-1567.6402291666664,4.391388989435213e-07,1,0
mp-31181,Er3Al2,P4_2/mnm,136,2,68,8.1130816,8.1130816,7.54089724,90.0,90.0,90.0,20,-326.44902449999967,8.05870541576177e-10,1,0
mp-1184361,Ga3Pb,Pm-3m,221,2,82,4.526369,4.526369,4.526369,90.0,90.0,90.0,4,93.6457493750002,9.833256061004484e-06,0,0
mp-1022814,YMg6V,Amm2,38,3,39,6.384822,11.234899,5.168938,90.0,90.0,90.0,16,161.8081329166663,0.0188185127774325,0,1
mp-1176780,LiCoS2,P2/c,13,3,27,5.687326,3.407533,5.90215352,90.0,90.02409428,90.0,8,-1008.7744623958343,3.147341324202659e-08,1,0
mp-974970,Rb3Mn,I4/mmm,139,2,37,6.408766,6.408766,11.949634,90.0,90.0,90.0,8,689.1168873922413,0.0168469652447888,0,1
mp-1279,TaN,P-62m,189,2,73,5.2084955,5.2084955,2.91474775,90.0,90.0,120.0,6,-1352.5822108333357,2.9206114830017e-09,1,0
mp-1188061,Zr3Sn,P6_3/mmc,194,2,50,6.31049304,6.310493040000001,5.18045641,90.0,90.0,120.0,8,-363.9132125000008,6.716700828938082e-09,1,0
mp-752767,LiAgF2,C2,5,3,47,5.278468,3.048878,6.5430455300000006,90.0,105.05062137,90.0,8,-2175.66897125,1.9668051209605675e-09,1,0
mp-1184897,K3Nb,I4/mmm,139,2,41,5.928126,5.928126,11.019082,90.0,90.0,90.0,8,1138.91031025,0.0277266430035297,0,1
mp-1038760,Ca2Mg,Amm2,38,2,20,3.77122343,19.22180528,5.87533989,90.0,90.0,90.0,12,38.4629883333333,1.230330681500403e-07,0,0
mp-1185779,Mg2Sc,C2/m,12,2,21,11.9944013,3.16520634,7.60584564,90.0,105.25229864,90.0,12,-9.2375016666667,0.0066566214120018,1,0
mp-1222960,LaCuNi4,P-6m2,187,3,57,4.99235748,4.99235748,3.93971824,90.0,90.0,120.0,6,-272.42891583333414,0.0117007437465906,1,1
mp-684664,GaSb,Immm,71,2,51,3.111802,5.350006,5.786626,90.0,90.0,90.0,4,-58.7231537499999,1.088059177967062e-05,1,0
mp-755602,Li2CrO3,Cmmm,65,3,24,3.93988,9.4555,2.963786,90.0,90.0,90.0,12,-2154.187387152779,0.0362288617112466,1,1
mp-1095970,FeCuPd2,Immm,71,3,46,9.52659,10.956492,15.464498,90.0,90.0,90.0,8,2260.3558300000004,0.006195229703445,0,0
mp-1205949,PrMgIn,P-62m,189,3,59,7.74522384,7.74522384,4.79745502,90.0,90.0,120.0,9,-409.4088349999999,1.4351901715825957e-06,1,0
mp-561954,TmCoO3,Pnma,62,3,69,5.136062,5.708766,7.360924,90.0,90.0,90.0,20,-2644.4474075833327,1.3900051888523222e-09,1,0
MMD-1186,FeB,Pnma,62,2,26,5.40128502,2.95173027,3.9984701,90.0,90.0,90.0,8,-375.7,0.073,1,1
mp-1097463,LiZnCu2,Immm,71,3,30,9.386092,9.838616,13.2702,90.0,90.0,90.0,8,1311.231149166667,0.0016322293239989,0,0
mp-1095487,LuTc2,P6_3/mmc,194,2,71,5.29156713,5.29156713,8.72231932,90.0,90.0,120.0,12,-277.6998483333332,1.3001518257075421e-07,1,0
mp-1186550,PmCdCu2,Fm-3m,225,3,61,6.6983152,6.6983152,6.6983152,90.0,90.0,90.0,16,-184.74348437499967,8.118823236209198e-08,1,0
mp-961697,ScGeAu,F-43m,216,3,79,6.293574,6.293574,6.293574,90.0,90.0,90.0,12,-693.0892633333331,5.766947995191071e-06,1,0
mp-1021284,LiMg6Nb,Amm2,38,3,41,6.220152,10.844272,4.980736,90.0,90.0,90.0,16,181.091217708333,1.4529757666812453e-05,0,0
mp-1222600,Li2ZnSn,F-43m,216,3,50,6.44400732,6.44400732,6.44400732,90.0,90.0,90.0,16,-317.5975679166667,7.47415190846599e-09,1,0
mp-1184393,Gd2IrRu,Fm-3m,225,3,77,6.86589416,6.86589416,6.86589416,90.0,90.0,90.0,16,-524.39766,0.1726774039730177,1,1
mp-1077938,Pr2CrSe4,C2/m,12,3,59,14.451886,4.176944,7.460807979999999,90.0,120.51955438,90.0,14,-1600.021015624999,0.020631095995134,1,1
mp-20847,Ti5Sn3,P6_3/mcm,193,2,50,8.04403083,8.04403083,5.42585497,90.0,90.0,120.0,16,-348.09526083333344,1.960198350234786e-07,1,0
mp-30659,YGa2Ni3,P6/mmm,191,3,39,8.85529416,8.85529416,3.88267349,90.0,90.0,120.0,18,-546.0198252777775,1.2894705772096041e-08,1,0
mp-1095897,Ti2ZnIr,Immm,71,3,77,10.08747,10.597508,15.624246,90.0,90.0,90.0,8,2471.097613333333,0.0051897905138499,0,0
mp-1189290,Ce(HoS2)3,P2_1/m,11,3,67,11.04144434,3.96666392,11.30694954,90.0,108.62440134999996,90.0,20,-2369.804006375,0.0042624934395685,1,0
mp-33031,VS,P6_3/mmc,194,2,23,3.16980198,3.1698019800000004,6.127127,90.0,90.0,120.0,4,-1130.075839062501,5.4393402055236976e-08,1,0
mp-1224398,HfInCu2,P4/mmm,123,3,72,3.20483,3.20483,6.592798,90.0,90.0,90.0,4,-31.6374149999996,0.0002758904258977,1,0
mp-1105822,PrCrO3,Pnma,62,3,59,5.46700644,5.52184358,7.7524912,90.0,90.0,90.0,20,-3125.332737750001,0.0512750728260158,1,1
mp-20925,Co3C,Pnma,62,2,27,4.433886,4.938728,6.696696,90.0,90.0,90.0,16,130.9572518750004,0.0841139703557823,0,1
mp-13382,CeZnPd,P-62m,189,3,58,7.38712281,7.38712281,3.99348703,90.0,90.0,120.0,9,-639.7686583333334,0.0167458573339142,1,1
mp-1186935,Sc2CdOs,Fm-3m,225,3,76,6.67805986,6.67805986,6.67805986,90.0,90.0,90.0,16,-331.2512825000002,5.2380986766225534e-08,1,0
mp-30350,Li2AgSn,Fm-3m,225,3,50,6.540208,6.540208,6.540208,90.0,90.0,90.0,16,-312.6694970833332,2.985491259631175e-06,1,0
mp-1079739,GdSnPt,P-62m,189,3,78,7.51001434,7.51001434,4.06152736,90.0,90.0,120.0,9,-1080.331086111111,0.1083739566268847,1,1
mp-1179212,TaNF6,P-1,2,3,73,4.899081,5.17813111,5.19463774,68.72815268,80.30985009,76.88530105,8,-2042.7186625,4.585967605146952e-07,1,0
mp-580,PuB2,P6/mmm,191,2,94,3.15737016,3.15737016,3.991029,90.0,90.0,120.0,3,-401.3453227777776,0.1165211848730396,1,1
mp-1097681,V2RuW,Immm,71,3,74,8.91303,10.5368,14.941514,90.0,90.0,90.0,8,4040.410442500001,1.2767975444716086e-05,0,0
mp-1182178,CdC2O7,P-1,2,3,48,6.013894,7.2767107,9.383019490000002,97.97962723,103.17238159999997,102.86338223,20,-780.1739636249998,0.0157115071605186,1,1
mp-11615,TmMnGe,P-62m,189,3,69,6.80864205,6.80864205,4.093343,90.0,90.0,120.0,9,-520.5019254214562,0.043623947358504,1,1
MMD-491,Fe3Co5N,P4/mmm,123,3,27,5.1115,5.1115,7.222,90.0,90.0,90.0,18,-14.4,0.135,1,1
mp-1183629,CdBi3,Pm-3m,221,2,83,4.953346,4.953346,4.953346,90.0,90.0,90.0,4,88.4913100000002,9.08539640283043e-05,0,0
mp-1094195,La2Mg,Cmcm,63,2,57,6.2931361,10.8101711,5.60551165,90.0,90.0,90.0,12,-12.762898333333402,7.971841072953937e-08,1,0
mp-1028220,Mg14AlW,P-6m2,187,3,74,6.24653088,6.246530880000001,9.96343277,90.0,90.0,120.0,16,136.79822500000012,4.279493094314049e-05,0,0
mp-1101055,TaInS2,P6_3/mmc,194,3,73,3.31147327,3.3114732700000005,17.33971105,90.0,90.0,120.0,8,-1078.0327140625,5.4647636001583815e-09,1,0
mp-1180304,NClO3,Cm,8,3,17,3.761742,8.153378,4.767638100000001,90.0,94.07330174,90.0,10,188.8051717499998,2.577842621437174e-07,0,0
mp-1102417,CeGaRh,Pnma,62,3,58,4.646158,6.914411,7.424063,90.0,90.0,90.0,12,-810.6285908333332,0.000102766301129,1,0
mp-1178932,Te,R-3m,166,1,52,4.61180869,4.61180869,5.07286111,90.0,90.0,120.0,3,54.0954533333337,4.815998663128542e-09,0,0
mp-631277,SrCrW2,Fm-3m,225,3,74,6.551226,6.551226,6.551226,90.0,90.0,90.0,16,1459.7725158333335,8.075706729424265e-05,0,0
mp-1215594,YbGd3F12,Pm,6,3,70,4.3614882,6.90840508,6.525392910000001,90.0,90.43167614,90.0,16,-4142.705377500001,0.0306165627876766,1,1
mp-1093,ThGe,Fm-3m,225,2,90,6.09220454,6.09220454,6.09220454,90.0,90.0,90.0,8,-766.8017224999994,9.198984932121025e-08,1,0
mp-867308,InCuPd2,Fm-3m,225,3,49,6.26248458,6.26248458,6.26248458,90.0,90.0,90.0,16,-385.0850924999998,4.885862463689064e-09,1,0
mp-11991,Nd2CdNi2,P4/mbm,127,3,60,7.48703326,7.48703326,3.80247761,90.0,90.0,90.0,10,-356.7803389999994,5.6298270800827665e-09,1,0
mp-1102032,HfNiP,Pnma,62,3,72,3.6785996,6.27456056,7.09088192,90.0,90.0,90.0,12,-1060.395577777777,6.720887055520985e-09,1,0
mp-756094,LiFeS2,P-3m1,164,3,26,3.4134644,3.4134644,5.730502,90.0,90.0,120.0,4,-961.0881473958336,0.0171809961988331,1,1
mp-1080052,LiIO3,P6_3/mmc,194,3,53,5.69876426,5.698764260000001,3.543238,90.0,90.0,120.0,10,-529.2855049166668,1.6807244902970736e-05,1,0
mp-13579,ErGePt,Pnma,62,3,78,4.33429624,6.94421287,7.53393256,90.0,90.0,90.0,12,-1132.7848883333331,1.7639921435924783e-09,1,0
mp-2207,NbSe2,P6_3/mmc,194,2,41,3.49904803,3.4990480300000004,13.41373919,90.0,90.0,120.0,6,-1154.9611515624997,0.0127406746924071,1,1
mp-865365,Tm2NiIr,Fm-3m,225,3,77,6.6618482,6.6618482,6.6618482,90.0,90.0,90.0,16,-736.9135233333335,3.180741850738364e-06,1,0
mp-1379411,YMoO3,Pnma,62,3,42,5.40189403,5.81564474,7.82605709,90.0,90.0,90.0,20,-2897.726512583333,0.0488083688789971,1,1
mp-1220427,Nb6AgSe8,P-3,147,3,47,10.11537636,10.11537636,3.484524,90.0,90.0,120.0,15,-973.1738243611107,0.0005623599125828,1,0
mp-1078361,Fe2O3,Cmcm,63,2,26,2.872334,9.527368,7.311786,90.0,90.0,90.0,20,-1471.4039802500004,0.1999127641669765,1,1
mp-1239018,LiBe2Rh,Immm,71,3,45,2.62160588,4.00001763,8.92528651,90.0,90.0,90.0,8,358.1725241666667,0.0001107262998757,0,0
mp-1096715,Mg2HgRh,Immm,71,3,80,11.131888,12.201876,16.146402,90.0,90.0,90.0,8,1386.6619412500002,0.0009119245050672,0,0
mp-864636,CeFeO3,Pm-3m,221,3,58,3.933579,3.933579,3.933579,90.0,90.0,90.0,5,-2574.3198562500006,0.097269022832971,1,1
mp-1213784,CeAl6Pd,P4/mmm,123,3,58,4.28685658,4.28685658,8.33190329,90.0,90.0,90.0,8,-464.718171875,0.0068838078952656,1,0
mp-625211,LiH3O2,P-1,2,3,8,3.250019,5.57748878,5.679805539999999,96.07297187,104.52757452,104.91867505999998,12,-1536.443376805555,1.8300827045203367e-05,1,0
mp-1185845,MgAs,R32,155,2,33,6.97916754,6.97916754,9.35050578,90.0,90.0,120.0,18,-394.0974575000003,1.237092918808183e-05,1,0
mp-1097094,V2MoIr,Immm,71,3,77,8.981656,10.37489,13.68424,90.0,90.0,90.0,8,3762.1431724999993,0.0078707769198241,0,0
mp-1185076,LaHoIn2,Fm-3m,225,3,67,7.68659554,7.68659554,7.68659554,90.0,90.0,90.0,16,-472.5804512499998,8.807606485396867e-08,1,0
mp-22752,FeSn2,I4/mcm,140,2,50,6.609892,6.609892,5.330486,90.0,90.0,90.0,12,12.1806149999995,0.0265253786842437,0,1
mp-1096448,CaScTl2,Immm,71,3,81,11.931456,13.52467,19.086866,90.0,90.0,90.0,8,1545.732777083333,0.0022474820705807,0,0
mp-13149,BaAlSi,P-6m2,187,3,56,4.30761442,4.30761442,5.22585497,90.0,90.0,120.0,3,-364.1807333333335,3.132991407390541e-06,1,0
mp-2606,BaPd5,P6/mmm,191,2,56,5.58698217,5.58698217,4.32517331,90.0,90.0,120.0,6,-339.0985766666663,8.552853813964693e-10,1,0
mp-30673,Ti2Ga3,P4/m,83,2,31,6.24279741,6.24279741,3.97643212,90.0,90.0,90.0,10,-459.3935908333328,1.935838836500867e-09,1,0
mp-1094739,LaMg,Pmma,51,2,57,3.80145904,5.61547331,5.78901109,90.0,90.0,90.0,4,-93.0851425000001,1.6184114088728151e-09,1,0
NOVA-414,Fe8Sc4,P6_3/mmc,194,2,26,4.90042,4.90042,8.03632,90.0,90.0,120.0,12,-261.2442,0.066,1,1
mp-2836,Dy5Si3,P6_3/mcm,193,2,66,8.42133249,8.421332490000001,6.3661679,90.0,90.0,120.0,16,-654.9405581250003,2.8389166631384884e-08,1,0
mp-1097081,Al2FeTc,Immm,71,3,43,9.907986,10.618032,15.446908,90.0,90.0,90.0,8,2749.57231125,0.0072473500840916,0,0
mp-1013709,Ba3AsN,Pm-3m,221,3,56,6.186616,6.186616,6.186616,90.0,90.0,90.0,5,290.7086719999995,5.017993180410659e-06,0,0
mp-21125,LuMnO3,Pnma,62,3,71,5.241762,5.774885,7.443986,90.0,90.0,90.0,20,-3061.010762336207,0.0710130419815626,1,1
mp-1183301,Ba2ZnHg,Fm-3m,225,3,80,8.28841438,8.28841438,8.28841438,90.0,90.0,90.0,16,-348.27843125000004,9.13248519914944e-09,1,0
mp-1187512,TiAu3,I4/mmm,139,2,79,4.20263566,4.20263566,7.71576634,90.0,90.0,90.0,8,-276.99036333333373,0.0105831200337535,1,1
mp-1097098,CaLaCu2,Immm,71,3,57,10.801644,11.198974,12.972284,90.0,90.0,90.0,8,1782.1474187500005,0.0029534408360334,0,0
mp-1017582,LaPt3C,Pm-3m,221,3,78,4.406794,4.406794,4.406794,90.0,90.0,90.0,5,-217.9398765000001,0.0005629615270398,1,0
